10.38
10.38
11.29
11.29
11.29
11.29
11.29
11.29
13.15
20.84
21.72
25.99
30.65
35.81
41.11
44.38
50.39
65.61
71.85
76.5
81.26
82.87
83.9
84.66
84.94
85.43
85.66
85.75
85.95
86.19
86.42
86.45
86.51
86.58
86.65
86.7
86.7
86.76
86.8
86.83
86.85
86.89
86.89
86.93
86.94
86.91
86.93
86.94
86.94
86.99
87.0
86.96
87.0
86.97
86.99
87.05
87.09
87.13
87.23
87.3
87.42
87.61
88.02
88.48
88.83
88.93
89.04
89.08
89.25
89.34
89.46
89.55
89.58
89.55
89.56
89.53
89.56
89.6
89.6
89.57
89.58
89.54
89.5
89.5
89.53
89.58
89.56
89.54
89.56
89.57
89.57
89.6
89.63
89.62
89.62
89.61
89.64
89.68
89.7
89.69
89.71
89.68
89.7
89.71
89.74
89.74
89.75
89.7
89.74
89.73
89.75
89.74
89.75
89.78
89.81
89.86
89.9
89.93
89.96
90.02
90.04
90.12
90.18
90.32
90.36
90.4
90.44
90.48
90.5
90.62
90.73
90.73
90.8
90.82
90.8
90.81
90.85
90.86
90.89
90.95
91.01
91.08
91.19
91.23
91.28
91.36
91.36
91.4
91.39
91.43
91.42
91.45
91.47
91.52
91.54
91.52
91.52
91.54
91.54
91.51
91.49
91.49
91.47
91.47
91.48
91.49
91.49
91.51
91.5
91.5
91.53
91.55
91.57
91.56
91.57
91.55
91.56
91.58
91.57
91.58
91.6
91.59
91.63
91.64
91.66
91.69
91.7
91.71
91.72
91.72
91.71
91.69
91.66
91.69
91.69
91.7
91.7
91.68
91.69
91.7
91.7
91.69
91.69
91.67
91.67
91.68
91.67
91.65
91.67
91.66
91.67
91.67
91.7
91.71
91.68
91.7
91.71
91.74
91.71
91.7
91.68
91.66
91.65
91.64
91.62
91.63
91.64
91.66
91.66
91.7
91.71
91.72
91.71
91.71
91.72
91.73
91.76
91.75
91.75
91.78
91.82
91.82
91.84
91.84
91.84
91.84
91.86
91.88
91.88
91.9
91.93
91.93
91.97
92.0
92.0
92.01
92.02
92.04
92.04
92.02
92.02
92.04
92.05
92.04
92.03
92.06
92.07
92.1
92.1
92.11
92.14
92.1
92.09
92.1
92.1
92.12
92.13
92.14
92.16
92.16
92.17
92.16
92.2
92.17
92.22
92.23
92.26
92.25
92.27
92.26
92.26
92.25
92.3
92.31
92.34
92.34
92.36
92.38
92.41
92.43
92.44
